Zip,Meals
60521,80
60522,80
60523,92
60523,80
60525,92
60526,92
60527,92
60527,80
60530,68
60531,68
60532,80
60534,92
60536,68
60537,68
60538,68
60539,68
60540,80
60541,68
60542,68
60543,68
60543,74
60544,68
60544,74
60545,68
60546,92
60548,68
60549,68
60550,68
60551,68
60552,68
60553,68
60554,68
60555,80
60556,68
60557,68
60558,92
60559,80
60560,68
60561,80
60563,80
60564,80
60564,74
60565,80
60565,74
60566,80
60567,80
60568,68
60569,80
60572,80
60585,68
60585,74
60586,68
60586,74
60598,80
60599,80
60601,92
60602,92
60603,92
60604,92
60605,92
60606,92
60607,92
60608,92
60609,92
60610,92
60611,92
60612,92
60613,92
60614,92
60615,92
60616,92
60617,92
60618,92
60619,92
60620,92
60621,92
60622,92
60623,92
60624,92
60625,92
60626,92
60628,92
60629,92
60630,92
60631,92
60632,92
60633,92
60634,92
60636,92
60637,92
60638,92
60639,92
60640,92
60641,92
60642,92
60643,92
60644,92
60645,92
60646,92
60647,92
60649,92
60651,92
60652,92
60653,92
60654,92
60655,92
60656,92
60657,92
60659,92
60660,92
60661,92
60664,92
60666,92
60668,92
60669,92
60670,92
60673,92
60674,92
60675,92
60677,92
60678,92
60680,92
60681,92
60682,92
60684,92
60685,92
60686,92
60687,92
60688,92
60689,92
60690,92
60691,92
60693,92
60694,92
60695,92
60696,92
60697,92
60699,92
60701,92
60706,92
60707,92
60712,92
60714,92
60803,92
60804,92
60805,92
60827,92
60901,68
60910,68
60911,68
60912,68
60913,68
60914,68
60915,68
60917,68
60918,68
60919,68
60920,68
60921,68
60922,68
60924,68
60926,68
60927,68
60928,68
60929,68
60930,68
60931,68
60932,68
60933,68
60934,68
60935,68
60936,68
60938,68
60939,68
60940,68
60940,74
60941,68
60942,68
60944,68
60945,68
60946,68
60948,68
60949,68
60950,68
60950,74
60951,68
60952,68
60953,68
60954,68
60955,68
60956,68
60957,68
60958,68
60959,68
60960,68
60961,68
60962,68
60963,68
60964,68
60966,68
60967,68
60968,68
60969,68
60970,68
60973,68
60974,68
61001,68
61006,68
61007,68
61008,68
61010,68
61011,68
61012,68
61013,68
61014,68
61015,68
61016,68
61018,68
61019,68
61020,68
61021,68
61024,68
61025,68
61027,68
61028,68
61030,68
61031,68
61032,68
61036,68
61037,68
61038,68
61039,68
61041,68
61042,68
61043,68
61044,68
61046,68
61047,68
61048,68
61049,68
61050,68
61051,68
61052,68
61053,68
61054,68
61057,68
61059,68
61060,68
61061,68
61062,68
61063,68
61064,68
61065,68
61067,68
61068,68
61070,68
61071,68
61072,68
61073,68
61074,68
61075,68
61077,68
61078,68
61079,68
61080,68
61081,68
61084,68
61085,68
61087,68
61088,68
61089,68
61091,68
61101,68
61102,68
61103,68
61104,68
61105,68
61106,68
61107,68
61108,68
61109,68
61110,68
61111,68
61112,68
61114,68
61115,68
61125,68
61126,68
61130,68
61131,68
61132,68
61201,68
61204,68
61230,68
61231,68
61232,68
61233,68
61234,68
61235,68
61236,68
61237,68
61238,68
61239,68
61240,68
61241,68
61242,68
61243,68
61244,68
61250,68
61251,68
61252,68
61254,68
61256,68
61257,68
61258,68
61259,68
61260,68
61261,68
61262,68
61263,68
61264,68
61265,68
61266,68
61270,68
61272,68
61273,68
61274,68
61275,68
61276,68
61277,68
61278,68
61279,68
61281,68
61282,68
61283,68
61284,68
61285,68
61299,68
61301,68
61310,68
61311,68
61312,68
61313,68
61314,68
61315,68
61316,68
61317,68
61318,68
61319,68
61320,68
61321,68
61322,68
61323,68
61324,68
61325,68
61326,68
61327,68
61328,68
61329,68
61330,68
61331,68
61332,68
61333,68
61334,68
61335,68
61336,68
61337,68
61338,68
61340,68
61341,68
61342,68
61344,68
61345,68
61346,68
61348,68
61349,68
61350,68
61353,68
61354,68
61356,68
61358,68
61359,68
61360,68
61361,68
61362,68
61363,68
61364,68
61367,68
61368,68
61369,68
61370,68
61371,68
61372,68
61373,68
61374,68
61375,68
61376,68
61377,68
61378,68
61379,68
61401,68
61402,68
61410,68
61411,68
61412,68
61413,68
61414,68
61415,68
61416,68
61417,68
61418,68
61419,68
61420,68
61421,68
61422,68
61423,68
61424,68
61425,68
61426,68
61427,68
61428,68
61430,68
61431,68
61432,68
61433,68
61434,68
61435,68
61436,68
61437,68
61438,68
61439,68
61440,68
61441,68
61442,68
61443,68
61447,68
61448,68
61449,68
61450,68
61451,68
61452,68
61453,68
61454,68
61455,68
61458,68
61459,68
61460,68
61462,68
61465,68
61466,68
61467,68
61468,68
61469,68
61470,68
61471,68
61472,68
61473,68
61474,68
61475,68
61476,68
61477,68
61478,68
61479,68
61480,68
61482,68
61483,68
61484,68
61485,68
61486,68
61488,68
61489,68
61490,68
61491,68
61501,68
61516,68
61517,68
61519,68
61520,68
61523,68
61524,68
61525,68
61526,68
61528,68
61529,68
61530,68
61531,68
61532,68
61533,68
61534,68
61535,68
61536,68
61537,68
61539,68
61540,68
61541,68
61542,68
61543,68
61544,68
61545,68
61546,68
61547,68
61548,68
61550,68
61552,68
61553,68
61554,68
61555,68
61558,68
61559,68
61560,68
61561,68
61562,68
61563,68
61564,68
61565,68
61567,68
61568,68
61569,68
61570,68
61571,68
61572,68
61601,68
61602,68
61603,68
61604,68
61605,68
61606,68
61607,68
61610,68
61611,68
61612,68
61613,68
61614,68
61615,68
61616,68
61625,68
61629,68
61630,68
61633,68
61634,68
61635,68
61636,68
61637,68
61638,68
61639,68
61641,68
61643,68
61650,68
61651,68
61652,68
61653,68
61654,68
61655,68
61656,68
61701,68
61702,68
61704,68
61705,68
61709,68
61710,68
61720,68
61721,68
61722,68
61723,68
61724,68
61725,68
61726,68
61727,68
61728,68
61729,68
61730,68
61731,68
61732,68
61733,68
61734,68
61735,68
61736,68
61737,68
61738,68
61739,68
61740,68
61741,68
61742,68
61743,68
61744,68
61745,68
61747,68
61748,68
61749,68
61750,68
61751,68
61752,68
61753,68
61754,68
61755,68
61756,68
61758,68
61759,68
61760,68
61761,68
61764,68
61769,68
61770,68
61771,68
61772,68
61773,68
61774,68
61775,68
61776,68
61777,68
61778,68
61790,68
61791,68
61799,68
61801,68
61802,68
61803,68
61810,68
61811,68
61812,68
61813,68
61814,68
61815,68
61816,68
61817,68
61818,68
61820,68
61821,68
61822,68
61824,68
61825,68
61826,68
61830,68
61831,68
61832,68
61833,68
61834,68
61839,68
61840,68
61841,68
61842,68
61843,68
61844,68
61845,68
61846,68
61847,68
61848,68
61849,68
61850,68
61851,68
61852,68
61853,68
61854,68
61855,68
61856,68
61857,68
61858,68
61859,68
61862,68
61863,68
61864,68
61865,68
61866,68
61870,68
61871,68
61872,68
61873,68
61874,68
61875,68
61876,68
61877,68
61878,68
61880,68
61882,68
61883,68
61884,68
61910,68
61911,68
61912,68
61913,68
61914,68
61917,68
61919,68
61920,68
61924,68
61925,68
61928,68
61929,68
61930,68
61931,68
61932,68
61933,68
61936,68
61937,68
61938,68
61940,68
61941,68
61942,68
61943,68
61944,68
61949,68
61951,68
61953,68
61955,68
61956,68
61957,68
62001,68
62002,68
62006,68
62009,68
62010,68
62011,68
62012,68
62013,68
62014,68
62015,68
62016,68
62017,68
62018,68
62019,68
62021,68
62022,68
62023,68
62024,68
62025,68
62026,68
62027,68
62028,68
62030,68
62031,68
62032,68
62033,68
62034,68
62035,68
62036,68
62037,68
62040,68
62044,68
62045,68
62046,68
62047,68
62048,68
62049,68
62050,68
62051,68
62052,68
62053,68
62054,68
62056,68
62058,68
62059,86
62060,68
62061,68
62062,68
62063,68
62065,68
62067,68
62069,68
62070,68
62071,86
62074,68
62075,68
62076,68
62077,68
62078,68
62079,68
62080,68
62081,68
62082,68
62083,68
62084,68
62085,68
62086,68
62087,68
62088,68
62089,68
62090,68
62090,86
62091,68
62092,68
62093,68
62094,68
62095,68
62097,68
62098,68
62201,86
62202,86
62203,86
62204,86
62205,86
62206,86
62207,86
62208,86
62214,68
62215,68
62216,68
62217,68
62218,68
62219,68
62220,86
62221,86
62222,86
62223,86
62225,86
62226,86
62230,68
62231,68
62232,86
62233,68
62234,68
62234,86
62236,68
62236,86
62237,68
62238,68
62239,86
62240,68
62240,86
62241,68
62242,68
62243,86
62244,68
62245,68
62246,68
62248,68
62249,68
62250,68
62252,68
62253,68
62254,68
62254,86
62255,68
62255,86
62256,68
62257,68
62257,86
62258,68
62258,86
62259,68
62260,86
62261,68
62262,68
62263,68
62264,68
62264,86
62265,68
62265,86
62266,68
62268,68
62269,86
62271,68
62272,68
62273,68
62274,68
62275,68
62277,68
62278,68
62279,68
62280,68
62281,68
62282,86
62284,68
62285,86
62286,68
62288,68
62289,86
62292,68
62293,68
62293,86
62294,68
62294,86
62295,68
62297,68
62298,68
62298,86
62301,68
62305,68
62306,68
62311,68
62312,68
62313,68
62314,68
62316,68
62319,68
62320,68
62321,68
62323,68
62324,68
62325,68
62326,68
62329,68
62330,68
62334,68
62336,68
62338,68
62339,68
62340,68
62341,68
62343,68
62344,68
62345,68
62346,68
62347,68
62348,68
62349,68
62351,68
62352,68
62353,68
62354,68
62355,68
62356,68
62357,68
62358,68
62359,68
62360,68
62361,68
62362,68
62363,68
62365,68
62366,68
62367,68
62370,68
62373,68
62374,68
62375,68
62376,68
62378,68
62379,68
62380,68
62401,68
62410,68
62411,68
62413,68
62414,68
62417,68
62418,68
62419,68
62420,68
62421,68
62422,68
62423,68
62424,68
62425,68
62426,68
62427,68
62428,68
62431,68
62432,68
62433,68
62434,68
62436,68
62438,68
62439,68
62440,68
62441,68
62442,68
62443,68
62444,68
62445,68
62446,68
62447,68
62448,68
62449,68
62450,68
62451,68
62452,68
62454,68
62458,68
62459,68
62460,68
62461,68
62462,68
62463,68
62464,68
62465,68
62466,68
62467,68
62468,68
62469,68
62471,68
62473,68
62474,68
62475,68
62476,68
62477,68
62478,68
62479,68
62480,68
62481,68
62501,68
62510,68
62512,68
62513,68
62514,68
62515,68
62517,68
62518,68
62519,68
62520,68
62521,68
62522,68
62523,68
62524,68
62525,68
62526,68
62530,68
62531,68
62532,68
62533,68
62534,68
62535,68
62536,68
62537,68
62538,68
62539,68
62540,68
62541,68
62543,68
62544,68
62545,68
62546,68
62547,68
62548,68
62549,68
62550,68
62551,68
62553,68
62554,68
62555,68
62556,68
62557,68
62558,68
62560,68
62561,68
62563,68
62565,68
62567,68
62568,68
62570,68
62571,68
62572,68
62573,68
62601,68
62610,68
62611,68
62612,68
62613,68
62615,68
62617,68
62618,68
62621,68
62622,68
62624,68
62625,68
62626,68
62627,68
62628,68
62629,68
62630,68
62631,68
62633,68
62634,68
62635,68
62638,68
62639,68
62640,68
62642,68
62643,68
62644,68
62649,68
62650,68
62651,68
62655,68
62656,68
62659,68
62660,68
62661,68
62662,68
62663,68
62664,68
62665,68
62666,68
62667,68
62668,68
62670,68
62671,68
62672,68
62673,68
62674,68
62675,68
62677,68
62681,68
62682,68
62683,68
62684,68
62685,68
62688,68
62689,68
62690,68
62691,68
62692,68
62693,68
62694,68
62695,68
62701,68
62702,68
62703,68
62704,68
62705,68
62706,68
62707,68
62708,68
62711,68
62712,68
62715,68
62716,68
62719,68
62722,68
62723,68
62726,68
62736,68
62739,68
62756,68
62757,68
62761,68
62762,68
62763,68
62764,68
62765,68
62766,68
62767,68
62769,68
62776,68
62777,68
62781,68
62786,68
62791,68
62794,68
62796,68
62801,68
62803,68
62806,68
62807,68
62808,68
62809,68
62810,68
62811,68
62812,68
62814,68
62815,68
62816,68
62817,68
62818,68
62819,68
62820,68
62821,68
62822,68
62823,68
62824,68
62825,68
62827,68
62828,68
62829,68
62830,68
62831,68
62832,68
62833,68
62834,68
62835,68
62836,68
62837,68
62838,68
62839,68
62840,68
62841,68
62842,68
62843,68
62844,68
62846,68
62848,68
62849,68
62850,68
62851,68
62852,68
62853,68
62854,68
62856,68
62858,68
62859,68
62860,68
62861,68
62862,68
62863,68
62864,68
62865,68
62866,68
62867,68
62868,68
62869,68
62870,68
62871,68
62872,68
62874,68
62875,68
62876,68
62877,68
62878,68
62879,68
62880,68
62881,68
62882,68
62883,68
62884,68
62885,68
62886,68
62887,68
62888,68
62889,68
62890,68
62891,68
62892,68
62893,68
62894,68
62895,68
62896,68
62897,68
62898,68
62899,68
62901,68
62902,68
62903,68
62905,68
62906,68
62907,68
62908,68
62909,68
62910,68
62912,68
62914,68
62915,68
62916,68
62917,68
62918,68
62919,68
62920,68
62921,68
62922,68
62923,68
62924,68
62926,68
62927,68
62928,68
62930,68
62931,68
62932,68
62933,68
62934,68
62935,68
62938,68
62939,68
62940,68
62941,68
62942,68
62943,68
62946,68
62947,68
62948,68
62949,68
62950,68
62951,68
62952,68
62953,68
62954,68
62956,68
62957,68
62958,68
62959,68
62960,68
62961,68
62962,68
62963,68
62964,68
62965,68
62966,68
62967,68
62969,68
62970,68
62972,68
62973,68
62974,68
62975,68
62976,68
62977,68
62979,68
62982,68
62983,68
62984,68
62985,68
62987,68
62988,68
62990,68
62992,68
62993,68
62994,68
62995,68
62996,68
62997,68
62998,68
62999,68
63005,68
63005,86
63006,86
63010,68
63011,86
63012,68
63013,68
63014,68
63015,68
63016,68
63017,86
63019,68
63020,68
63021,86
63022,86
63023,68
63024,86
63025,68
63025,86
63026,68
63026,86
63028,68
63030,68
63031,86
63032,86
63033,86
63034,86
63036,68
63037,68
63038,86
63039,68
63040,86
63041,68
63042,86
63043,86
63044,86
63045,86
63047,68
63048,68
63049,68
63049,86
63050,68
63051,68
63052,68
63053,68
63055,68
63056,68
63057,68
63060,68
63061,68
63065,68
63066,68
63068,68
63069,68
63069,86
63070,68
63071,68
63072,68
63073,68
63074,86
63077,68
63079,68
63080,68
63084,68
63087,68
63088,86
63089,68
63090,68
63091,68
63099,86
63101,86
63102,86
63103,86
63104,86
63105,86
63106,86
63107,86
63108,86
63109,86
63110,86
63111,86
63112,86
63113,86
63114,86
63115,86
63116,86
63117,86
63118,86
63119,86
63120,86
63121,86
63122,86
63123,86
63124,86
63125,86
63126,86
63127,86
63128,86
63129,86
63130,86
63131,86
63132,86
63133,86
63134,86
63135,86
63136,86
63137,86
63138,86
63139,86
63140,86
63141,86
63143,86
63144,86
63145,86
63146,86
63147,86
63150,86
63151,86
63155,86
63156,86
63157,86
63158,86
63160,86
63163,86
63164,86
63166,86
63167,86
63169,86
63171,86
63177,86
63178,86
63179,86
63180,86
63188,86
63195,86
63197,86
63199,86
63301,86
63302,86
63303,86
63304,86
63330,68
63332,86
63333,68
63334,68
63336,68
63338,86
63339,68
63341,86
63342,68
63343,68
63344,68
63345,68
63346,86
63347,68
63348,68
63348,86
63349,68
63350,68
63351,68
63352,68
63353,68
63357,68
63357,86
63359,68
63361,68
63362,68
63363,68
63365,86
63366,86
63367,86
63368,86
63369,68
63370,68
63373,86
63376,86
63377,68
63378,68
63379,68
63380,68
63381,68
63382,68
63383,68
63384,68
63385,68
63385,86
63386,86
63387,68
63388,68
63389,68
63390,68
63401,68
63430,68
63431,68
63432,68
63433,68
63434,68
63435,68
63436,68
63437,68
63438,68
63439,68
63440,68
63441,68
63442,68
63443,68
63445,68
63446,68
63447,68
63448,68
63450,68
63451,68
63452,68
63453,68
63454,68
63456,68
63457,68
63458,68
63459,68
63460,68
63461,68
63462,68
63463,68
63465,68
63466,68
63467,68
63468,68
63469,68
63471,68
63472,68
63473,68
63474,68
63501,68
63530,68
63531,68
63532,68
63533,68
63534,68
63535,68
63536,68
63537,68
63538,68
63539,68
63540,68
63541,68
63543,68
63544,68
63545,68
63546,68
63547,68
63548,68
63549,68
63551,68
63552,68
63555,68
63556,68
63557,68
63558,68
63559,68
63560,68
63561,68
63563,68
63565,68
63566,68
63567,68
63601,68
63620,68
63621,68
63622,68
63623,68
63624,68
63625,68
63626,68
63627,68
63628,68
63629,68
63630,68
63631,68
63632,68
63633,68
63636,68
63637,68
63638,68
63640,68
63645,68
63648,68
63650,68
63651,68
63653,68
63654,68
63655,68
63656,68
63660,68
63662,68
63663,68
63664,68
63665,68
63666,68
63670,68
63673,68
63674,68
63675,68
63701,68
63702,68
63703,68
63730,68
63732,68
63735,68
63736,68
63737,68
63738,68
63739,68
63740,68
63742,68
63743,68
63744,68
63745,68
63746,68
63747,68
63748,68
63750,68
63751,68
63752,68
63755,68
63758,68
63760,68
63763,68
63764,68
63766,68
63767,68
63769,68
63770,68
63771,68
63774,68
63775,68
63776,68
63779,68
63780,68
63781,68
63782,68
63783,68
63784,68
63785,68
63787,68
63801,68
63820,68
63821,68
63822,68
63823,68
63824,68
63825,68
63826,68
63827,68
63828,68
63829,68
63830,68
63833,68
63834,68
63837,68
63839,68
63840,68
63841,68
63845,68
63846,68
63847,68
63848,68
63849,68
63850,68
63851,68
63852,68
63853,68
63855,68
63857,68
63860,68
63862,68
63863,68
63866,68
63867,68
63868,68
63869,68
63870,68
63873,68
63874,68
63875,68
63876,68
63877,68
63878,68
63879,68
63880,68
63881,68
63882,68
63901,68
63902,68
63931,68
63932,68
63933,68
63934,68
63935,68
63936,68
63937,68
63939,68
63940,68
63941,68
63942,68
63943,68
63944,68
63945,68
63950,68
63951,68
63952,68
63953,68
63954,68
63955,68
63956,68
63957,68
63960,68
63961,68
63962,68
63964,68
63965,68
63966,68
63967,68
64001,68
64002,80
64011,68
64012,80
64013,80
64014,80
64015,80
64016,80
64017,68
64018,80
64019,68
64020,68
64021,68
64022,68
64024,68
64024,80
64028,80
64029,80
64030,80
64034,80
64035,68
64036,68
64037,68
64040,68
64048,68
64048,80
64050,80
64051,80
64052,80
64053,80
64054,80
64055,80
64056,80
64057,80
64058,80
64060,80
64061,68
64061,80
64062,68
64062,80
64063,80
64064,80
64065,80
64066,80
64067,68
64068,80
64069,80
64070,68
64070,80
64071,68
64072,80
64073,80
64074,68
64075,68
64075,80
64076,68
64077,68
64077,80
64078,80
64079,80
64080,68
64080,80
64081,80
64082,80
64083,80
64084,68
64085,68
64086,80
64088,80
64089,80
64090,80
64092,80
64093,68
64096,68
64097,68
64098,80
64101,80
64102,80
64105,80
64106,80
64108,80
64109,80
64110,80
64111,80
64112,80
64113,80
64114,80
64116,80
64117,80
64118,80
64119,80
64120,80
64121,80
64123,80
64124,80
64125,80
64126,80
64127,80
64128,80
64129,80
64130,80
64131,80
64132,80
64133,80
64134,80
64136,80
64137,80
64138,80
64139,80
64141,80
64144,80
64145,80
64146,80
64147,80
64148,80
64149,80
64150,80
64151,80
64152,80
64153,80
64154,80
64155,80
64156,80
64157,80
64158,80
64161,80
64162,80
64163,80
64164,68
64164,80
64165,80
64166,80
64167,80
64168,80
64170,80
64171,80
64179,80
64180,80
64184,80
64187,80
64188,80
64190,80
64191,80
64195,80
64196,80
64197,80
64198,80
64199,80
64401,68
64402,68
64420,68
64421,68
64422,68
64423,68
64424,68
64426,68
64427,68
64428,68
64429,68
64430,68
64431,68
64432,68
64433,68
64434,68
64436,68
64437,68
64438,68
64439,80
64440,68
64440,80
64441,68
64442,68
64443,68
64444,68
64444,80
64445,68
64446,68
64448,68
64449,68
64451,68
64453,68
64454,68
64455,68
64456,68
64457,68
64458,68
64459,68
64461,68
64463,68
64465,68
64466,68
64467,68
64468,68
64469,68
64470,68
64471,68
64473,68
64474,68
64475,68
64476,68
64477,68
64479,68
64480,68
64481,68
64482,68
64483,68
64484,68
64484,80
64485,68
64486,68
64487,68
64489,68
64490,68
64491,68
64492,68
64492,80
64493,68
64494,68
64496,68
64497,68
64498,68
64499,68
64501,68
64502,68
64503,68
64504,68
64505,68
64506,68
64507,68
64508,68
64601,68
64620,68
64622,68
64623,68
64624,68
64625,68
64628,68
64630,68
64631,68
64632,68
64633,68
64635,68
64636,68
64637,68
64638,68
64639,68
64640,68
64641,68
64642,68
64643,68
64644,68
64645,68
64646,68
64647,68
64648,68
64649,68
64650,68
64651,68
64652,68
64653,68
64654,68
64655,68
64656,68
64657,68
64658,68
64659,68
64660,68
64661,68
64664,68
64667,68
64668,68
64670,68
64671,68
64672,68
64673,68
64674,68
64676,68
64679,68
64680,68
64681,68
64682,68
64683,68
64686,68
64688,68
64689,68
64701,80
64720,68
64722,68
64723,68
64724,68
64725,68
64725,80
64726,68
64728,68
64730,68
64733,68
64733,80
64734,80
64735,68
64738,68
64739,68
64739,80
64740,68
64741,68
64742,68
64742,80
64743,80
64744,68
64745,68
64746,80
64747,68
64747,80
64748,68
64750,68
64752,68
64755,68
64756,68
64759,68
64761,68
64762,68
64763,68
64765,68
64766,68
64767,68
64769,68
64770,68
64771,68
64772,68
64776,68
64778,68
64779,68
64780,68
64781,68
64783,68
64784,68
64784,80
64788,68
64790,68
64801,68
64802,68
64803,68
64804,68
64830,68
64831,68
64832,68
64833,68
64834,68
64835,68
64836,68
64840,68
64841,68
64842,68
64843,68
64844,68
64847,68
64848,68
64849,68
64850,68
64853,68
64854,68
64855,68
64856,68
64857,68
64858,68
64859,68
64861,68
64862,68
64863,68
64864,68
64865,68
64866,68
64867,68
64868,68
64870,68
64873,68
64874,68
64999,80
65001,68
65010,68
65011,68
65013,68
65014,68
65016,68
65017,68
65018,68
65020,68
65023,68
65024,68
65025,68
65026,68
65032,68
65034,68
65035,68
65036,68
65037,68
65038,68
65039,68
65040,68
65041,68
65042,68
65043,68
65046,68
65047,68
65048,68
65049,68
65050,68
65051,68
65052,68
65053,68
65054,68
65055,68
65058,68
65059,68
65061,68
65062,68
65063,68
65064,68
65065,68
65066,68
65067,68
65068,68
65069,68
65072,68
65074,68
65075,68
65076,68
65077,68
65078,68
65079,68
65080,68
65081,68
65082,68
65083,68
65084,68
65085,68
65101,68
65102,68
65103,68
65104,68
65105,68
65106,68
65107,68
65108,68
65109,68
65110,68
65111,68
65201,68
65202,68
65203,68
65205,68
65211,68
65212,68
65215,68
65216,68
65217,68
65218,68
65230,68
65231,68
65232,68
65233,68
65236,68
65237,68
65239,68
65240,68
65243,68
65244,68
65246,68
65247,68
65248,68
65250,68
65251,68
